,isin,instrument_token,exchange_token,exchange,tradingsymbol,name
1479,INE418B01048,136273924,532320,BSE,VAARAD,VAARAD VENTURES
1480,INE555C01029,136274692,532323,BSE,SHIVACEM,SHIVA CEMENT
1481,INE310B01013,136276228,532329,BSE,DANLAW,DANLAW TECHNOLOGIES INDIA
1482,INE638B01025,136277252,532333,BSE,HBPOR,HB PORTFOLIO
1483,INE640B01021,136277508,532334,BSE,HBESD,HB ESTATE DEVELOPERS
1484,INE369B01019,136279044,532340,BSE,OMNIAX,OMNI AXS SOFTWARE
1485,INE002B01016,136280068,532344,BSE,SOFTSOL,SOFTSOL INDIA
1486,INE243B01016,136281604,532350,BSE,PADMALAYAT,PADMALAYA TELEFILMS
1487,INE400B01020,136282628,532354,BSE,VIRGOGLOB,VIRGO GLOBAL 
1488,INE448B01029,136282884,532355,BSE,PICTUREHS,PICTUREHOUSE MEDIA
1489,INE309B01023,136283908,532359,BSE,HITKITGLO,HIT KIT GLOBAL SOLUTIONS
1490,INE099E01016,136284676,532362,BSE,NAGPI,NAGPUR POWER & INDUSTRIES
1491,INE434B01029,136287492,532373,BSE,WEPSOLN,WEP SOLUTIONS
1492,INE464B01018,136288772,532378,BSE,UNIVARTS,UNIVERSAL ARTS
1493,INE683B01047,136289028,532379,BSE,FIRSTFIN,FIRST FINTEC
1494,INE893A01036,136289284,532380,BSE,BABA,BABA ARTS
1495,INE443B01012,136290308,532384,BSE,TYCHE,TYCHE INDUSTRIES
1496,INE971A01014,136293636,532397,BSE,KONNDOR,KONNDOR INDUSTRIES
1497,INE718B01017,136294916,532402,BSE,USGTECH,USG TECH SOLUTIONS
1498,INE856B01023,136295428,532404,BSE,7TEC,SAVEN TECHNOLOGIES
1499,INE330E01023,136296964,532410,BSE,TRANSCOR,TRANSCORP INTERNATIONAL
1500,INE256D01014,136300804,532425,BSE,GENUSPRIME,GENUS PRIME INFRA
1501,INE799C01031,136303364,532435,BSE,SANINFRA,SANMIT INFRA
1502,INE541C01037,136305668,532444,BSE,TSPIRITUAL,T.SPIRITUAL WORLD
1503,INE655D01025,136308484,532455,BSE,SHALIWIR,SHALIMAR WIRES INDUSTRIES
1504,INE550F01049,136311556,532467,BSE,HAZOOR,HAZOOR MULTI PROJECTS
1505,INE411F01010,136311812,532468,BSE,KAMAHOLD,KAMA HOLDINGS
1506,INE525F01025,136316164,532485,BSE,BLIL,BALMER LAWRIE INVESTMENTS
1507,INE296E01026,136320772,532503,BSE,RAJPALAYAM,RAJAPALAYAM MILLS
1508,INE052B01011,136357124,532645,BSE,BEEYU,BEEYU OVERSEAS
1509,INE828G01013,136359940,532656,BSE,FACORALL,FACOR ALLOYS
1510,INE160H01019,136365060,532676,BSE,PBAINFRA,PBA INFRASTRUCTURE
1511,INE266H01014,136371460,532701,BSE,CELLA,CELLA SPACE
1512,INE493H01014,136377092,532723,BSE,MPDL,MPDL
1513,INE302H01017,136382468,532744,BSE,GTNTEX,GTN TEXTILES
1514,INE347H01012,136382724,532745,BSE,INDICAP,INDITRADE CAPITAL
1515,INE768E01024,136398340,532806,BSE,AICHAMP,AI CHAMPDANY INDUSTRIES
1516,INE311H01018,136401924,532820,BSE,ELAND,E-LAND APPAREL 
1517,INE702H01018,136403204,532825,BSE,JAGJANANI,JAGJANANI TEXTILES
1518,INE976H01018,136404228,532829,BSE,LEHAR,LEHAR FOOTWEARS
1519,INE928H01019,136410884,532855,BSE,HARYNACAP,HARYANA CAPFIN
1520,INE117H01019,136417028,532879,BSE,SSLEL,SIR SHADI LAL ENTERPRISES
1521,INE222F01029,136420612,532893,BSE,VTMLTD,VTM
1522,INE272G01014,136425220,532911,BSE,PARLEIND,PARLE INDUSTRIES
1523,INE575I01016,136427012,532918,BSE,RATHIBAR,RATHI BARS
1524,INE386I01018,136430852,532933,BSE,PORWAL,PORWAL AUTO COMPONENTS
1525,INE642I01014,136436996,532957,BSE,GOKAKTEX,GOKAK TEXTILES
1526,INE778I01024,136441604,532975,BSE,TELOGICA,TELOGICA
1527,INE790D01020,136445956,532992,BSE,CHLLTD,CHL
1528,INE201J01017,136449796,533007,BSE,LGBFORGE,LGB FORGE
1529,INE176J01011,136451588,533014,BSE,SICAGEN,SICAGEN INDIA
1530,INE457H01027,136452612,533018,BSE,SIMPLXMIL,SIMPLEX MILLS COMPANY
1531,INE456H01029,136452868,533019,BSE,SIMPLXPAP,SIMPLEX PAPERS
1532,INE359B01010,136462340,533056,BSE,VEDAVAAG,VEDAVAAG SYSTEMS
1533,INE083K01017,136472324,533095,BSE,BENGALASM,BENGAL & ASSAM COMPANY
1534,INE429K01012,136473604,533100,BSE,PEIL,PREMIER ENERGY AND INFRASTRUCT
1535,INE360J01011,136473860,533101,BSE,SURYAAMBA,SURYAAMBA SPINNING MILLS
1536,INE274K01012,136475652,533108,BSE,BTTL,BHILWARA TECHNICAL TEXTILES LT
1537,INE318K01025,136476164,533110,BSE,SPSL,SHREE PRECOATED STEELS
1538,INE143K01019,136486148,533149,BSE,YUNIKM,YUNIK MANAGING ADVISORS LIMITE
1539,INE312J01012,136490756,533167,BSE,COROENGG,COROMANDEL ENGINEERING COMPANY
1540,INE864J01012,136491524,533170,BSE,TAMBOLIIN,TAMBOLI INDUSTRIES
1541,INE639K01016,136499716,533202,BSE,SATCH,SATCHMO HOLDINGS
1542,INE265D01015,136502276,533212,BSE,GKB,GKB OPHTHALMICS
1543,INE351L01016,136516612,533268,BSE,SEATV,SEA TV NETWORK
1544,INE245L01028,136520964,533285,BSE,RDBIPL,RDB INFRASTRUCTURE AND POWER L
1545,INE096L01025,136521988,533289,BSE,KTIL,KESAR TERMINALS & INFRASTRUCTU
1546,INE690J01011,136528644,533315,BSE,INOVSYNTH,INNOVASSYNTH INVESTMENTS
1547,INE672K01025,136552196,533407,BSE,TRUEGREEN,TRUE GREEN BIO ENERGY
1548,INE932K01015,136557316,533427,BSE,VMS,VMS INDUSTRIES
1549,INE130L01014,136570116,533477,BSE,ENKEIWHEL,ENKEI WHEELS (INDIA)
1550,INE050L01048,136602116,533602,BSE,LESHAIND,LESHA INDUSTRIES
1551,INE123M01017,136603652,533608,BSE,RDBRL,RDB RASAYANS
1552,INE258M01011,136677380,533896,BSE,FERVENTSYN,FERVENT SYNERGIES
1553,INE793G01035,136719364,534060,BSE,PMCFIN,PMC FINCORP
1554,INE241F01011,136720132,534063,BSE,FUTSOL,FUTURISTIC SOLUTIONS
1555,INE123D01024,136720388,534064,BSE,AIML,ALLIANCE INTEGRATED METALIKS L
1556,INE883L01018,136731908,534109,BSE,PYXISFIN,PYXIS FINVEST 
1557,INE550L01013,136752644,534190,BSE,OLPCL,OLYMPIC CARDS
1558,INE393F01010,136790532,534338,BSE,MAXHEIGHTS,MAX HEIGHTS INFRASTUCTURE
1559,INE204N01013,136812036,534422,BSE,LOOKS,LOOKS HEALTH SERVICES
1560,INE958L01026,136840964,534535,BSE,META,STRING METAVERSE
1561,INE436N01029,136860676,534612,BSE,AMTL,ADVANCE METERING TECHNOLOGY LT
1562,INE524N01014,136863492,534623,BSE,JUPITERIN,JUPITER INFOMEDIA
1563,INE581M01016,136867588,534639,BSE,VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL
1564,INE131N01018,136872708,534659,BSE,JOINTECAED,JOINTECA EDUCATION SOLUTIONS L
1565,INE456N01019,136880900,534691,BSE,COMCL,COMFORT COMMOTRADE
1566,INE892L01019,136885252,534708,BSE,SHANTIGURU,SHANTI GURU INDUSTRIES
1567,INE176N01021,136891396,534732,BSE,CASPIAN,CASPIAN CORPORATE SERVICES LIM
1568,INE175N01023,136891652,534733,BSE,AERPACE,AERPACE INDUSTRIES 
1569,INE247C01023,136893700,534741,BSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION
1570,INE234G01022,136897284,534755,BSE,TRIOMERC,TRIO MERCANTILE & TRADING
1571,INE198N01017,136907780,534796,BSE,CDG,CDG PETCHEM
1572,INE899M01020,136939524,534920,BSE,COVIDH,COVIDH
1573,INE160O01031,137012228,535204,BSE,MUKTA,MUKTA AGRICULTURE 
1574,INE159O01033,137012484,535205,BSE,MYSTICELE,MYSTIC ELECTRONICS 
1575,INE274M01026,137028356,535267,BSE,COMFINCAP,COMFORT FINCAP
1576,INE583M01012,137031428,535279,BSE,BMAL,BOTHRA METALS & ALLOYS
1577,INE191O01010,137059076,535387,BSE,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LT
1578,INE168O01026,137070340,535431,BSE,GCMSECU,GCM SECURITIES
1579,INE748D01010,137091588,535514,BSE,PRIMECAPM,PRIME CAPITAL MARKET
1580,INE902D01013,137104900,535566,BSE,KIFS,KIFS FINANCIAL SERVICES
1581,INE160L01011,137118724,535620,BSE,BINNYMILLS,BINNY MILLS
1582,INE159L01013,137118980,535621,BSE,SVGLOBAL,S V GLOBAL MILL
1583,INE807O01011,137125636,535647,BSE,SDC,SDC TECHMEDIA
1584,INE860E01011,137128196,535657,BSE,OONE,OBJECTONE INFORMATION SYSTEMS
1585,INE474O01010,137130756,535667,BSE,IFINSEC,INDIA FINSEC
1586,INE320I01017,137137412,535693,BSE,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE
1587,INE989J01017,137144068,535719,BSE,AMPVOLTS,AMPVOLTS
1588,INE731G01027,137146884,535730,BSE,KHOOBSURAT,KHOOBSURAT
1589,INE340O01021,137192964,535910,BSE,MMLF,MONEY MASTERS LEASING & FINANC
1590,INE030P01017,137194500,535916,BSE,ALSL,ALACRITY SECURITIES
1591,INE200P01016,137194756,535917,BSE,GCMCOMM,GCM COMMODITY & DERIVATIVES LT
1592,INE890N01027,137234692,536073,BSE,JULIEN,JULIEN AGRO INFRATECH
1593,INE690O01011,137342212,536493,BSE,JKAGRI,JK AGRI GENETICS
1594,INE314I01036,137360644,536565,BSE,NOVELIX,NOVELIX PHARMACEUTICALS LIMITE
1595,INE428B01021,137384708,536659,BSE,PVVINFRA,PVV INFRA 
1596,INE962O01014,137388036,536672,BSE,VCU,VCU DATA MANAGEMENT
1597,INE138O01029,137397508,536709,BSE,INDRENEW,IND RENEWABLE ENERGY
1598,INE326P01019,137397764,536710,BSE,SRGFFL,SRG FINGROW FINANCE
1599,INE218P01018,137404676,536737,BSE,ACFSL,AMRAPALI CAPITAL AND FINANCE S
1600,INE325P01011,137404932,536738,BSE,STELLAR,STELLAR CAPITAL SERVICES
1601,INE156M01017,137432580,536846,BSE,YURANUS,YURANUS INFRASTRUCTURE
1602,INE536P01021,137465348,536974,BSE,CPL,CAPTAIN POLYPLAST
1603,INE185K01036,137489668,537069,BSE,ARNOLD,ARNOLD HOLDINGS
1604,INE671C01016,137536772,537253,BSE,SUNLOC,SUNIL HEALTHCARE
1605,INE212P01011,137555460,537326,BSE,CHEMTECH,CHEMTECH INDUSTRIAL VALVES
1606,INE051G01012,137609220,537536,BSE,DENISCHEM,DENIS CHEM LAB
1607,INE826P01018,137618692,537573,BSE,POLYMAC,POLYMAC THERMOFORMERS
1608,INE210P01015,137620996,537582,BSE,UNISHIRE,UNISHIRE URBAN INFRA
1609,INE920P01019,137643268,537669,BSE,LAXMIPATI,LAXMIPATI ENGINEERING WORKS LI
1610,INE546I01025,137652996,537707,BSE,LADDU,LADDU GOPAL ONLINE SERVICES LI
1611,INE101H01013,137653508,537709,BSE,HANSUGAR,SHREE HANUMAN SUGAR & INDUSTRI
1612,INE555P01013,137664004,537750,BSE,KIRANVYPAR,KIRAN VYAPAR
1613,INE905P01028,137668100,537766,BSE,BCP,B.C. POWER CONTROLS
1614,INE576P01019,137672708,537784,BSE,KCSL,KARNIMATA COLD STORAGE
1615,INE717C01025,137676804,537800,BSE,MANGIND,MANGALAM INDUSTRIAL FINANCE LT
1616,INE977M01024,137686788,537839,BSE,PHOENIXTN,PHOENIX TOWNSHIP
1617,INE523K01012,137687044,537840,BSE,RAUNAQ,RAUNAQ INTERNATIONAL
1618,INE463B01036,137724164,537985,BSE,INFRONICS,INFRONICS SYSTEMS
1619,INE493N01012,137748740,538081,BSE,HARIAAPL,HARIA APPARELS
1620,INE574G01013,137751556,538092,BSE,VASUPRADA,SHRI VASUPRADA PLANTATIONS LIM
1621,INE909D01026,137782276,538212,BSE,SHARPINV,SHARP INVESTMENTS
1622,INE401B01010,137797892,538273,BSE,RESPONSINF,RESPONSE INFORMATICS
1623,INE191P01017,137809668,538319,BSE,GCMCAPI,GCM CAPITAL ADVISORS
1624,INE266P01017,137825796,538382,BSE,WESTLEIRES,WEST LEISURE RESORTS
1625,INE792G01011,137829124,538395,BSE,NAM,NAM SECURITIES
1626,INE318N01011,137830660,538401,BSE,METSL,MAESTROS ELECTRONICS & TELECOM
1627,INE508N01025,137836036,538422,BSE,JACKSON,JACKSON INVESTMENTS
1628,INE114O01020,137843460,538451,BSE,WORTH,WORTH INVESTMENT & TRADING CO
1629,INE901C01017,137846788,538464,BSE,TPROJECT,THIRANI PROJECTS
1630,INE745P01010,137847044,538465,BSE,AMARSEC,AMARNATH SECURITIES
1631,INE172D01021,137849860,538476,BSE,CTL,CAPITAL TRADE LINKS
1632,INE849M01017,137854980,538496,BSE,TARINI,TARINI INTERNATIONAL
1633,INE857P01021,137861124,538520,BSE,SBL,SHIVAMSHREE BUSINESSES
1634,INE969E01010,137861380,538521,BSE,YAANENT,YAAN ENTERPRISES
1635,INE075K01013,137865988,538539,BSE,ANVRDHI,ANNVRRIDHHI VENTURES
1636,INE516P01015,137866244,538540,BSE,RLFL,RAMCHANDRA LEASING & FINANCE L
1637,INE319Q01012,137867780,538546,BSE,BRPL,BANSAL ROOFING PRODUCTS
1638,INE510P01018,137870340,538556,BSE,ARMAN,ARMAN HOLDINGS
1639,INE673E01018,137872132,538563,BSE,SMTEL,SMT ENGINEERING
1640,INE718P01017,137872388,538564,BSE,JAMESWARREN,JAMES WARREN TEA
1641,INE878P01019,137872644,538565,BSE,VISTARAMAR,VISTAR AMAR 
1642,INE836C01015,137873412,538568,BSE,FRUTION,FRUITION VENTURE
1643,INE916P01025,137873668,538569,BSE,TRIVENIENT,TRIVENI ENTERPRISES
1644,INE336Q01016,137875460,538576,BSE,BHANDERI,BHANDERI INFRACON
1645,INE641Q01019,137876228,538579,BSE,ZINEMA,ZINEMA MEDIA AND ENTERTAINMENT
1646,INE222B01028,137880580,538596,BSE,CEMAINFRA,CEMANTIC INFRA-TECH
1647,INE404F01031,137880836,538597,BSE,TTIENT,TTI ENTERPRISE
1648,INE755Q01025,137881092,538598,BSE,VISHAL,VISHAL FABRICS
1649,INE457P01020,137883396,538607,BSE,TOYAMSL,TOYAM SPORTS
1650,INE868G01019,137883908,538609,BSE,GAJANANSEC,GAJANAN SECURITIES SERVICES LT
1651,INE099D01026,137884164,538610,BSE,UNISON,UNISON METALS
1652,INE840I01014,137884420,538611,BSE,RTFL,REAL TOUCH FINANCE 
1653,INE406F01010,137890308,538634,BSE,VRL,VASUNDHARA RASAYANS
1654,INE837C01013,137893380,538646,BSE,QGO,QGO FINANCE
1655,INE729C01020,137893636,538647,BSE,PURSHOTTAM,PURSHOTTAM INVESTOFIN
1656,INE691J01019,137894916,538652,BSE,HCLTD,HIND COMMERCE
1657,INE785O01019,137898756,538667,BSE,SIROHIA,SIROHIA & SONS 
1658,INE898Q01015,137899012,538668,BSE,MIIL,MEGHNA INFRACON INFRASTRUCTURE
1659,INE158C01014,137900548,538674,BSE,CITYONLINE,CITY ONLINE SERVICES 
1660,INE010R01023,137908740,538706,BSE,ULTRACAB,ULTRACAB (INDIA) 
1661,INE929D01016,137908996,538707,BSE,RCCL,RAJASTHAN CYLINDERS & CONTAINE
1662,INE937K01014,137909252,538708,BSE,ETIL,ECONO TRADE (INDIA) 
1663,INE011R01013,137910532,538713,BSE,ATISHAY,ATISHAY 
1664,INE475D01010,137910788,538714,BSE,SANGAMFIN,SANGAM FINSERV 
1665,INE260R01016,137911044,538715,BSE,DHABRIYA,DHABRIYA POLYWOOD 
1666,INE229R01011,137911300,538716,BSE,ARYACAPM,ARYAMAN CAPITAL MARKETS LIMITE
1667,INE982Q01017,137915140,538731,BSE,HANMAN,HANMAN FIT
1668,INE761Q01015,137915396,538732,BSE,VGCL,VIBRANT GLOBAL CAPITAL 
1669,INE016Q01014,137915908,538734,BSE,CEINSYSTECH,CEINSYS TECH
1670,INE516E01019,137917956,538742,BSE,PANABYTE,PANABYTE TECHNOLOGIES
1671,INE491C01027,137918212,538743,BSE,MUDUNURU,MUDUNURU 
1672,INE401Q01018,137923844,538765,BSE,JSHL,JLA INFRAVILLE SHOPPERS LIMITE
1673,INE176L01017,137925124,538770,BSE,CRANEINFRA,CRANE INFRASTRUCTURE 
1674,INE480D01010,137925636,538772,BSE,NIYOGIN,NIYOGIN FINTECH 
1675,INE131Q01011,137926916,538777,BSE,ASIACAP,ASIA CAPITAL
1676,INE149Q01021,137927172,538778,BSE,KALYANCAP,KALYAN CAPITALS 
1677,INE997C01015,137929476,538787,BSE,GBFL,GOENKA BUSINESS & FINANCE LIMI
1678,INE918C01029,137929732,538788,BSE,GILADAFINS,GILADA FINANCE & INVESTMENTS L
1679,INE155R01018,137931268,538794,BSE,JETSOLAR,JET SOLAR
1680,INE185C01017,137931524,538795,BSE,SAPPL,SHREE AJIT PULP AND PAPER
1681,INE513R01026,137937156,538817,BSE,CAPPIPES,CAPTAIN PIPES 
1682,INE891N01017,137941252,538833,BSE,KAIZENAGRO,KAIZEN AGRO INFRABUILD
1683,INE242Q01016,137941508,538834,BSE,JMJFIN,JMJ FINTECH 
1684,INE237B01018,137942276,538837,BSE,JSTL,JEEVAN SCIENTIFIC TECHNOLOGY L
1685,INE407P01017,137942532,538838,BSE,ICL,INDO COTSPIN 
1686,INE892C01018,137947396,538857,BSE,SCC,SCINTILLA COMMERCIAL & CREDIT
1687,INE655P01029,137948164,538860,BSE,PANAFIC,PANAFIC INDUSTRIALS
1688,INE232L01018,137948676,538862,BSE,MYMONEY,MY MONEY SECURITIES
1689,INE985Q01010,137948932,538863,BSE,AMARNATH,SRI AMARNATH FINANCE
1690,INE183Q01020,137950212,538868,BSE,CSL,CONTINENTAL SECURITIES 
1691,INE370Q01015,137951748,538874,BSE,NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LI
1692,INE195F01027,137952004,538875,BSE,SELLWIN,SELLWIN TRADERS
1693,INE243E01010,137953540,538881,BSE,GALADAFIN,GALADA FINANCE 
1694,INE030Q01015,137953796,538882,BSE,EMERALD,EMERALD FINANCE 
1695,INE227F01010,137955844,538890,BSE,MKEXIM,M. K. EXIM (INDIA)
1696,INE513C01010,137956868,538894,BSE,OCTAL,OCTAL CREDIT CAPITAL
1697,INE779Q01017,137957124,538895,BSE,MIHIKA,MIHIKA INDUSTRIES
1698,INE081G01019,137957380,538896,BSE,KANCHI,KANCHI KARPOORAM
1699,INE661Q01017,137963012,538918,BSE,VANICOM,VANI COMMERCIALS 
1700,INE055Q01012,137963268,538919,BSE,SKILVEN,SKYLINE VENTURES INDIA
1701,INE865P01016,137963780,538921,BSE,RAFL,RAGHUVANSH AGROFARMS 
1702,INE029B01019,137964036,538922,BSE,COSYN,COSYN 
1703,INE499Q01012,137964292,538923,BSE,SOFCOM,SOFCOM SYSTEMS
1704,INE223R01014,137965060,538926,BSE,NAPL,NATURITE AGRO PRODUCTS 
1705,INE554R01020,137965572,538928,BSE,KARNAVATI,KARNAVATI FINANCE 
1706,INE723C01015,137967364,538935,BSE,ABHIFIN,ABHISHEK FINLEASE 
1707,INE689O01013,137969156,538942,BSE,MERCANTILE,MERCANTILE VENTURES 
1708,INE321M01017,137969412,538943,BSE,SONAL,SONAL MERCANTILE 
1709,INE211D01027,137971716,538952,BSE,ALFL,ABHINAV LEASING & FINANCE LIMI
1710,INE947G01011,137974788,538964,BSE,MERCURYLAB,MERCURY LABORATORIES 
1711,INE858L01010,137975044,538965,BSE,CONCORD,CONCORD DRUGS 
1712,INE945P01024,137976324,538970,BSE,WARDINMOBI,WARDWIZARD INNOVATIONS AND MOB
1713,INE397C01026,137977604,538975,BSE,SHREESEC,SHREE SECURITIES
1714,INE717E01013,137980676,538987,BSE,TALBROSENG,TALBROS ENGINEERING
1715,INE002E01010,137981956,538992,BSE,SAPL,SAR  AUTO PRODUCTS 
1716,INE147J01012,137982212,538993,BSE,PUROHITCON,PUROHIT CONSTRUCTION 
1717,INE246D01015,137985284,539005,BSE,JAYATMA,JAYATMA ENTERPRISES
1718,INE777O01016,137986820,539011,BSE,CHENFERRO,CHENNAI FERROUS INDUSTRIES LIM
1719,INE756R01013,137987076,539012,BSE,MEGRISOFT,MEGRI SOFT 
1720,INE776O01018,137987332,539013,BSE,GITARENEW,GITA RENEWABLE ENERGY
1721,INE059Q01014,137987588,539014,BSE,KALPACOMME,KALPA COMMERCIAL 
1722,INE396C01010,137988100,539016,BSE,NEIL,NEIL INDUSTRIES
1723,INE526R01028,137988356,539017,BSE,STARHFL,STAR HOUSING FINANCE
1724,INE213D01015,137988612,539018,BSE,BEEKAY,BEEKAY STEEL INDUSTRIES
1725,INE820R01017,137990660,539026,BSE,SSPNFIN,SSPN FINANCE 
1726,INE184Q01010,137992196,539032,BSE,FRASER,FRASER AND COMPANY 
1727,INE812Q01016,137994244,539040,BSE,TTIL,TIRUPATI TYRES
1728,INE369Q01017,137994500,539041,BSE,GANVERSE,GANESHA ECOVERSE
1729,INE751R01014,138007044,539090,BSE,RAJPUTANA,RAJPUTANA INVESTMENT AND FINAN
1730,INE187R01029,138007300,539091,BSE,CITL,CONSECUTIVE INVESTMENTS & TRAD
1731,INE904R01027,138008836,539097,BSE,URSUGAR,UR SUGAR INDUSTRIES
1732,INE541R01019,138009092,539098,BSE,FILTRA,FILTRA CONSULTANTS AND ENGINEE
1733,INE291R01011,138009348,539099,BSE,ATHCON,ATHENA CONSTRUCTIONS 
1734,INE736P01019,138012164,539110,BSE,NORTHLINK,NORTHLINK FISCAL AND CAPITAL S
1735,INE193R01019,138012420,539111,BSE,SHESHAINDS,SHESHADRI INDUSTRIES
1736,INE137M01017,138012676,539112,BSE,SAB,SAB INDUSTRIES
1737,INE291E01019,138012932,539113,BSE,PML,PAUL MERCHANTS
1738,INE273F01022,138013444,539115,BSE,ALANSCOTT,ALAN SCOTT ENTERPRISES
1739,INE118Q01018,138013700,539116,BSE,OPCHAINS,O. P. CHAINS 
1740,INE029H01016,138013956,539117,BSE,SUJALA,SUJALA TRADING & HOLDING
1741,INE780Q01015,138014468,539119,BSE,JAINMARMO,JAIN MARMO INDUSTRIES
1742,INE578R01011,138014724,539120,BSE,GRAMEVA,GRAMEVA
1743,INE239L01013,138014980,539121,BSE,PALCO,PALCO METALS 
1744,INE104F01029,138015236,539122,BSE,BODHTREE,BODHTREE CONSULTING 
1745,INE334E01017,138015492,539123,BSE,VBIND,V B INDUSTRIES
1746,INE822Q01015,138015748,539124,BSE,SARVOTTAM,SURVOTTAM FINVEST
1747,INE761D01021,138017796,539132,BSE,WARDWIZFBL,WARDWIZARD FOODS AND BEVERAGES
1748,INE945O01019,138020612,539143,BSE,PANTH,PANTH INFINITY
1749,INE682B01023,138022148,539149,BSE,ICSL,INTEGRATED CAPITAL SERVICES LT
1750,INE347L01022,138026756,539167,BSE,VLL,VIRAT LEASING 
1751,INE738P01015,138028548,539174,BSE,HELPAGE,HELPAGE FINLEASE
1752,INE924N01024,138028804,539175,BSE,BLUEGOD,BLUEGOD ENTERTAINMENT
1753,INE230I01018,138029060,539176,BSE,HAWAENG,HAWA ENGINEERS
1754,INE578L01014,138032388,539189,BSE,ADHBHUTIN,ADHBHUT INFRASTRUCTURE
1755,INE848N01017,138032644,539190,BSE,DFL,DECILLION FINANCE
1756,INE035S01028,138033924,539195,BSE,POEL,POCL ENTERPRISES
1757,INE829P01020,138034180,539196,BSE,AEL,AMBA ENTERPRISES
1758,INE574D01010,138036740,539206,BSE,GVBL,GENOMIC VALLEY BIOTECH
1759,INE653S01028,138039300,539216,BSE,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LIMIT
1760,INE606K01049,138039556,539217,BSE,SRESTHA,SRESTHA FINVEST 
1761,INE563C01015,138039812,539218,BSE,SAUMYA,SAUMYA CONSULTANTS
1762,INE150D01027,138040068,539219,BSE,MUL,MAURIA UDYOG
1763,INE540S01019,138040324,539220,BSE,MISHKA,MISHKA EXIM 
1764,INE451S01027,138040836,539222,BSE,GROWINGTON,GROWINGTON VENTURES INDIA LIMI
1765,INE345Q01017,138041348,539224,BSE,HCKKVENTURE,HCKK VENTURES 
1766,INE027T01023,138041860,539226,BSE,RUDRA,RUDRA GLOBAL INFRA PRODUCTS LI
1767,INE876S01017,138042116,539227,BSE,LOYAL,LOYAL EQUIPMENTS 
1768,INE480S01026,138042372,539228,BSE,GGPL,GALA GLOBAL PRODUCTS 
1769,INE829R01018,138042884,539230,BSE,CHEMIESYNT,CHEMIESYNTH (VAPI) 
1770,INE446E01019,138048772,539253,BSE,SURYAINDIA,SURYA INDIA 
1771,INE541K01014,138049284,539255,BSE,STARDELTA,STAR DELTA TRANSFORMERS LIMITE
1772,INE990S01016,138051844,539265,BSE,AMRAFIN,AMRAPALI FINCAP 
1773,INE579N01018,138052356,539267,BSE,SAMSRITA,SAMSRITA LABS
1774,INE484S01010,138053892,539273,BSE,PECOS,PECOS HOTELS AND PUBS 
1775,INE829S01016,138054404,539275,BSE,MSL,MANGALAM SEEDS 
1776,INE184S01024,138054916,539277,BSE,ALSTONE,ALSTONE TEXTILES (INDIA)
1777,INE653R01012,138055172,539278,BSE,SYMBIOX,SYMBIOX INVESTMENT & TRADING C
1778,INE897N01014,138057732,539288,BSE,AVI,AVI POLYMERS
1779,INE671K01027,138060804,539300,BSE,SUNRAKSHAK,SUNRAKSHAKK INDUSTRIES INDIA L
1780,INE365S01045,138063364,539310,BSE,THINKINK,THINKINK PICTUREZ
1781,INE203T01012,138064388,539314,BSE,UNIAUTO,UNIVERSAL AUTOFOUNDRY 
1782,INE714Q01014,138069764,539335,BSE,CHPLIND,CHPL INDUSTRIES
1783,INE725P01012,138070276,539337,BSE,WAAREE,WAAREE TECHNOLOGIES
1784,INE212Q01019,138074116,539352,BSE,PBFL,P. B. FILMS 
1785,INE724G01014,138074372,539353,BSE,SALAUTO,SAL AUTOMOTIVE
1786,INE914G01029,138074628,539354,BSE,POLYSPIN,POLYSPIN EXPORTS
1787,INE019D01016,138082052,539383,BSE,MAHAVEER,MAHAVEER INFOWAY 
1788,INE897B01019,138082308,539384,BSE,KRISHNACAP,KRISHNA CAPITAL AND SECURITIES
1789,INE636B01011,138084100,539391,BSE,ACME,ACME RESOURCES 
1790,INE926E01010,138084612,539393,BSE,KCL,KABRA COMMERCIAL 
1791,INE060T01024,138085892,539398,BSE,VISHALBL,VISHAL BEARINGS 
1792,INE473T01011,138086660,539401,BSE,PJL,PATDIAM JEWELLERY 
1793,INE256S01012,138086916,539402,BSE,NAKSH,NAKSH PRECIOUS METALS 
1794,INE150R01019,138087940,539406,BSE,SWAGTAM,SWAGATAM TRADING & SERVICES LI
1795,INE594R01018,138088452,539408,BSE,KUBERJI,KUBER UDYOG 
1796,INE894J01019,138088708,539409,BSE,NEERAJ,NEERAJ PAPER MARKETING
1797,INE030T01027,138093572,539428,BSE,TEJNAKSH,TEJNAKSH HEALTHCARE 
1798,INE661F01010,138095108,539434,BSE,BRIPORT,BRILLIANT PORTFOLIOS
1799,INE201C01012,138095364,539435,BSE,RFSL,RICHFIELD FINANCIAL SERVICES L
1800,INE099S01016,138098948,539449,BSE,IGCIL,IGC INDUSTRIES 
1801,INE360S01012,138100484,539455,BSE,ARYAVAN,ARYAVAN ENTERPRISE
1802,INE761R01013,138103812,539468,BSE,TFSL,TYPHOON FINANCIAL SERVICES LIM
